tenure,phone_services,internet_services,payment_method,number_customer_service_calls,phone_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,internet_charge_per_min,gender_encoded,contract_duration_encoded
21,1,1,automatic transfer,1,126.0007586,21.42074474,43.7175089,62.48565198,0,0.00744814,0,1
21,1,1,mail,1,128.6343752,21.8680411,28.98751254,49.77058925,0,0.007225695,0,1
21,1,1,automatic transfer,1,118.8850644,20.21057747,44.15389033,61.74866207,0,0.008049065,0,1
21,1,1,email,1,117.5992852,19.98809162,65.56726003,84.868333,0,0.007104254,0,1
21,1,0,automatic transfer,2,128.3775248,21.82476184,0,16.51018942,0,0.008724,1,1
21,1,0,mail,0,121.0572369,20.57978196,0,19.55681494,0,0.008724,0,1
21,1,0,automatic transfer,2,128.3810795,21.82498325,0,19.24270238,0,0.008724,1,1
21,1,0,mail,2,116.6511592,19.83057143,0,18.00307457,0,0.008724,1,1
12,1,1,email,1,135.2763842,22.99772288,50.51315507,57.95876605,0,0.00890016,1,0
12,1,1,automatic transfer,1,102.8519691,17.48627783,51.21945913,59.06585683,0,0.008019003,1,0
12,1,1,automatic transfer,4,121.8242788,20.7114771,29.39917946,39.89161883,0,0.00536674,1,0
12,1,1,automatic transfer,2,128.5055378,21.84799987,39.27725674,53.30482758,0,0.008187828,0,0
12,1,1,automatic transfer,2,111.8360887,19.01330934,18.29062362,37.13098021,0,0.008540442,0,0
12,1,1,email,3,117.3397123,19.94553536,21.43073927,49.43402082,0,0.004649526,0,0
12,1,1,mail,1,114.1717519,19.41020585,23.68513045,37.71833247,1,0.013456424,1,0
12,1,1,mail,0,117.1927273,19.92208997,26.9785245,41.07145553,1,0.008778615,0,0
12,1,1,mail,0,114.7082042,19.50126446,31.42321265,45.53023398,1,0.010497274,1,0
12,1,1,email,1,136.8295401,23.26077446,73.71314296,89.8252409,0,0.008379624,1,0
12,1,1,email,3,121.3955149,20.63686992,64.70931269,77.81434855,0,0.006679634,0,0
12,1,1,email,2,132.7319636,22.56540251,71.14987434,87.03845547,0,0.008728689,0,0
12,1,1,automatic transfer,1,113.8495028,19.35462144,62.53504016,87.24474017,1,0.007536012,1,0
12,1,1,email,1,110.5604085,18.79542268,81.07734676,76.0022719,1,0.009401207,0,0
12,1,1,mail,2,120.040112,20.40710147,90.60452302,97.52553073,1,0.014333209,1,0
12,1,1,email,1,111.6850677,18.986516,79.4104787,93.7588852,1,0.010178725,0,0
12,1,1,email,2,109.0604866,18.54054897,82.59759353,90.92658452,1,0.010469304,1,0
12,1,1,email,2,107.4283652,18.26312161,77.59524413,84.15664443,1,0.012115733,0,0
12,1,0,email,4,133.9566464,22.77266005,0,17.2373704,0,0.008724,1,0
12,1,0,email,2,115.0786596,19.56354647,0,22.7277478,0,0.008724,1,0
12,1,0,automatic transfer,3,131.2040775,22.30616291,0,18.26635877,0,0.008724,1,0
12,1,0,mail,0,131.9114331,22.42607588,0,17.41138941,0,0.008724,0,0
12,0,1,email,3,0,0,54.86062534,69.65717581,0,0.011403412,0,1
12,1,0,automatic transfer,2,126.1441828,21.44534601,0,23.48820035,0,0.008724,1,1
12,1,0,mail,2,115.1901573,19.58225867,0,18.32852583,0,0.008724,1,1
12,1,0,automatic transfer,2,117.1131883,19.90904983,0,24.08288574,0,0.008724,1,1
12,1,0,mail,3,121.6145995,20.67662122,0,23.78429978,0,0.008724,1,1
30,1,1,automatic transfer,1,122.4346695,20.81454825,45.10374958,62.51984893,0,0.007129466,0,0
30,1,1,automatic transfer,1,122.2050917,20.77447789,38.36670768,56.85277486,0,0.007322,1,0
30,0,1,email,1,0,0,27.91465775,43.47275402,0,0.013244658,1,0
30,1,1,automatic transfer,1,134.0709149,22.79222927,50.89036,66.57121415,0,0.007154056,1,0
30,1,1,email,2,123.3794317,20.97488138,23.57163228,42.62787276,1,0.010427598,1,0
30,1,1,automatic transfer,3,97.5936088,16.59159091,60.76168386,76.51572782,0,0.007744802,1,0
30,1,1,automatic transfer,2,104.946042,17.84220477,74.23241,79.20443599,0,0.008245863,0,0
30,1,1,automatic transfer,1,108.7596852,18.4890975,77.07126402,92.19985209,0,0.007926341,1,0
30,1,1,automatic transfer,1,125.3433803,21.30858195,79.37094301,97.47971572,0,0.00741331,1,0
30,1,1,email,1,116.6889438,19.83781215,61.09925819,77.68640942,0,0.00589633,1,0
30,1,1,automatic transfer,0,102.8432691,17.48318156,78.52802525,78.22916423,0,0.007181054,1,0
30,1,1,email,0,123.3794317,20.97488138,71.47125157,93.57253578,1,0.00963466,0,0
30,1,1,email,0,123.3794317,20.97488138,75.22357106,92.25555898,1,0.010277617,0,0
30,1,1,email,1,123.3794317,20.97488138,62.08261704,86.42521183,1,0.0133479,0,0
30,1,1,email,2,123.3794317,20.97488138,75.84809043,95.10347701,1,0.014622072,0,0
30,1,1,automatic transfer,1,123.3794317,20.97488138,75.38153876,93.81484068,1,0.009142461,1,0
30,1,1,automatic transfer,1,123.3794317,20.97488138,63.01517549,80.38682186,1,0.009072691,1,0
30,1,1,email,1,117.9897399,20.05933141,42.59810823,59.46715881,0,0.008358471,0,1
30,0,1,automatic transfer,2,0,0,24.45849608,41.06296023,0,0.010253295,0,1
30,0,1,automatic transfer,1,0,0,36.31860378,51.95989489,0,0.010199168,0,1
30,1,1,email,1,113.4215445,19.28074865,58.03181896,74.81224955,0,0.006957817,0,1
30,1,1,email,1,108.4739616,18.44058718,40.96450041,57.33993516,0,0.01063071,0,1
30,1,1,automatic transfer,2,123.3794317,20.97488138,64.37511862,81.62580645,1,0.011751063,0,1
30,1,0,mail,2,129.614521,22.03209341,0,22.29290632,0,0.008724,1,1
30,1,0,automatic transfer,1,145.729716,24.77433848,0,24.29503436,0,0.008724,1,1
30,1,0,automatic transfer,1,124.1404675,21.10113628,0,20.337678,0,0.008724,1,1
30,1,0,mail,1,124.0373668,21.08719767,0,22.83681,0,0.008724,1,1
30,1,0,mail,2,110.3468493,18.76019194,0,21.28062398,0,0.008724,1,1
47,1,1,email,3,116.8775449,19.86920326,34.53043099,53.12690709,0,0.008086869,1,0
47,1,1,email,0,128.2789983,21.7722157,67.73315608,86.8638245,0,0.007328915,1,0
47,1,1,automatic transfer,3,118.7794941,20.1619147,82.80110808,103.0680231,0,0.007151189,0,0
47,1,1,email,0,123.3794317,20.97488138,72.59032839,98.33015103,1,0.010493769,0,0
47,1,1,automatic transfer,0,123.3794317,20.97488138,80.04512714,104.9345255,1,0.009223117,0,0
47,1,1,automatic transfer,0,123.3794317,20.97488138,87.31688171,105.8566305,1,0.010709371,1,0
47,1,1,mail,1,101.3410069,17.22772553,38.2757045,62.63710936,0,0.006006927,0,1
47,1,1,automatic transfer,3,117.342047,19.94904302,59.98158645,84.9897016,0,0.006222294,0,1
47,1,1,automatic transfer,1,129.1126138,21.94824723,55.77871964,69.97316322,0,0.008772447,0,1
47,1,1,automatic transfer,1,129.8491245,22.06970142,65.69864254,87.08110262,0,0.00697218,1,1
47,1,1,email,1,104.2110326,17.7165123,87.64368614,103.7865208,0,0.010000735,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,60.87663591,87.29351856,0,0.006518577,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,62.8562325,82.65886978,0,0.006843119,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,62.14733744,89.08840578,0,0.007110857,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,61.03287856,80.36359791,0,0.007407279,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,64.62498443,78.2831026,0,0.007546051,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,44.22383621,57.89867682,0,0.007010188,0,1
72,0,1,automatic transfer,0,0,0,51.37691248,75.0976617,0,0.008708522,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,71.59469429,91.18090421,0,0.006846171,0,1
72,1,1,email,0,123.3794317,20.97488138,48.61582832,66.98987281,0,0.007828915,1,1
72,1,1,email,0,123.3794317,20.97488138,46.09289855,73.3243665,0,0.007612899,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,65.4299311,87.91874273,0,0.006931039,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,27.23040965,51.45062593,0,0.006047903,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,49.73644593,65.89871335,0,0.00671732,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,71.6828282,86.88578284,0,0.006819637,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,62.57712796,83.8944769,0,0.008881681,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,66.74023519,85.19329156,0,0.007626184,0,1
72,0,1,automatic transfer,0,0,0,60.60700165,71.33972798,0,0.008845982,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,68.86527176,89.1140147,0,0.007450989,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,39.59898622,47.88698754,0,0.008004544,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,56.07754979,79.84871318,0,0.00831116,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,50.14410666,68.66047775,0,0.008388173,1,1
72,0,1,email,0,0,0,52.4521479,70.05088675,0,0.006584324,0,1
72,0,1,automatic transfer,0,0,0,42.06356163,56.95459731,0,0.008399262,1,1
72,0,1,automatic transfer,0,0,0,51.91270231,57.24210329,0,0.010894212,1,1
72,1,1,email,0,123.3794317,20.97488138,68.26711694,92.38453457,0,0.00617469,0,1
72,0,1,automatic transfer,0,0,0,38.8803128,63.21461201,0,0.007320323,1,1
72,0,1,automatic transfer,0,0,0,33.93318585,47.1969435,0,0.005542329,0,1
72,0,1,automatic transfer,0,0,0,58.31245785,71.61773097,0,0.008270812,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,70.95707132,90.56787167,0,0.007107562,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,54.79854476,80.55346227,0,0.009115065,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,43.85950373,60.61195402,0,0.006714886,0,1
72,1,1,email,0,123.3794317,20.97488138,54.13588451,60.95439375,0,0.008885356,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,70.22836428,90.15052373,0,0.00699562,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,53.48684962,67.57740169,0,0.011400949,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,60.5037377,75.54605135,0,0.007396085,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,55.979243,74.98338419,0,0.006692334,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,40.71228472,68.24336961,0,0.004878192,1,1
72,0,1,email,0,0,0,55.29087431,79.46668518,0,0.005640443,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,65.84900285,87.62322398,0,0.00657978,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,63.68958863,75.9493829,0,0.013852956,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,66.23271115,87.8345897,0,0.009007434,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,57.09713115,75.60216356,0,0.011543683,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,68.18247871,85.2292577,0,0.006998355,0,1
72,0,1,automatic transfer,0,0,0,25.51589892,44.37405898,0,0.006222385,1,1
72,1,1,email,0,123.3794317,20.97488138,84.60402837,106.3855296,0,0.008681373,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,97.26547531,118.2427592,0,0.007245585,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,88.48979264,106.7397459,0,0.008223534,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,79.83660894,105.4399873,0,0.008382147,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,67.62181752,89.5651345,0,0.006955122,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,95.57530669,116.9065838,0,0.007301251,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,96.16222184,115.9779342,0,0.006947245,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,91.94175698,110.1707375,0,0.007850134,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,70.57772707,95.78699863,0,0.006880296,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,61.6858521,85.07731167,0,0.006960669,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,72.04073603,91.54445539,0,0.006849597,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,76.23113173,94.585417,0,0.007510156,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,77.50831573,96.34324906,0,0.006877395,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,86.73031441,105.6808536,0,0.006778814,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,85.39674349,101.9573658,0,0.008192432,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,80.0123557,95.11821471,0,0.007401976,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,62.84519932,80.95882566,0,0.007777277,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,85.99407825,104.0329138,0,0.007172662,1,1
72,1,1,email,0,123.3794317,20.97488138,87.95964583,107.8041259,0,0.006664805,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,94.61168233,115.0948972,0,0.007355083,1,1
72,1,1,email,0,123.3794317,20.97488138,78.44419828,95.44428557,0,0.006780867,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,83.56946016,101.9448227,0,0.007647083,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,90.02883832,109.9596226,0,0.00720593,1,1
72,1,1,email,0,123.3794317,20.97488138,87.56807204,107.751646,0,0.007550087,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,94.72990668,113.6255512,0,0.00753857,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,97.67002835,118.63523,0,0.006928077,1,1
72,1,1,email,0,123.3794317,20.97488138,86.18851181,106.03074,0,0.007593766,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,93.0709942,113.6060165,0,0.008301656,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,83.79557363,102.0745809,0,0.007617321,1,1
72,1,1,email,0,123.3794317,20.97488138,91.76427818,111.4641225,0,0.007725711,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,84.06255239,103.0884821,0,0.007366537,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,97.5339775,118.3348061,0,0.007159054,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,82.53882414,103.4644379,0,0.007778189,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,76.06071286,99.67896334,0,0.007295492,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,81.27432556,99.57361096,0,0.007886221,1,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,79.44799138,103.6056014,0,0.007016535,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,89.05058404,106.6942684,0,0.007131752,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,88.11153322,105.1336258,0,0.007067465,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,78.68650547,100.9786667,0,0.007069494,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,95.44847391,114.3291055,0,0.007027919,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,92.01497059,112.975356,0,0.00767127,0,1
72,1,1,automatic transfer,0,123.3794317,20.97488138,84.54049129,104.2397843,0,0.007348563,0,1
72,1,1,email,0,123.3794317,20.97488138,92.00264473,113.1320506,1,0.010911617,1,1
72,1,1,email,0,123.3794317,20.97488138,82.95438466,101.6845375,1,0.009866314,1,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,25.50335048,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,27.08865317,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,19.30642561,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,18.64816779,0,0.008724,0,1
72,1,0,mail,0,123.3794317,20.97488138,0,22.94226126,0,0.008724,1,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,21.04932799,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,26.41079762,0,0.008724,1,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,25.84575173,0,0.008724,1,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,21.63722395,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,25.20866993,0,0.008724,0,1
72,1,0,mail,0,123.3794317,20.97488138,0,22.81463346,0,0.008724,1,1
72,1,0,mail,0,123.3794317,20.97488138,0,19.71580446,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,27.05868528,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,20.22552618,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,19.96254753,0,0.008724,1,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,23.93463555,0,0.008724,0,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,22.81656377,0,0.008724,1,1
72,1,0,automatic transfer,0,123.3794317,20.97488138,0,23.8168249,0,0.008724,1,1
72,1,0,email,0,123.3794317,20.97488138,0,17.8917243,0,0.008724,1,1
17,0,1,mail,0,0,0,38.5441078,34.55493607,0,0.005513839,0,0
17,1,1,mail,0,114.041822,19.38830607,18.15836149,32.08341076,0,0.006516644,1,0
17,1,1,mail,1,117.209163,19.92656299,53.08030137,62.48768515,0,0.006835263,0,0
17,1,1,email,1,123.3794317,20.97488138,39.36303657,56.95935962,1,0.010640597,1,0
17,1,1,email,1,121.3689967,20.63391223,67.11628574,89.42202675,0,0.006215548,1,0
17,1,1,email,1,114.9012966,19.53308412,50.25848109,65.82878241,0,0.007079076,0,0
17,1,1,automatic transfer,1,123.6586107,21.0229651,63.64912578,82.58577375,0,0.005783108,1,0
17,1,1,automatic transfer,1,123.3794317,20.97488138,77.19727671,86.60790938,1,0.009975148,0,0
17,1,1,email,3,123.3794317,20.97488138,64.90381241,68.96046692,1,0.009020728,0,0
17,1,1,email,0,123.3794317,20.97488138,52.75522651,69.23685796,1,0.013107865,1,0
17,1,1,email,1,123.3794317,20.97488138,49.49474978,64.92946944,1,0.013187264,1,0
17,1,1,email,2,123.3794317,20.97488138,67.10630518,73.62634661,1,0.009829421,1,0
17,1,0,automatic transfer,2,129.1663435,21.95651067,0,21.3766272,0,0.008724,0,0
17,0,1,automatic transfer,1,0,0,45.82926312,67.38049128,0,0.005504275,1,1
17,1,0,mail,2,108.7591085,18.48851437,0,17.62203955,0,0.008724,0,1
17,1,0,mail,2,109.9781381,18.69704461,0,16.36031848,0,0.008724,0,1
17,1,0,mail,2,122.9566728,20.90268277,0,21.20278919,0,0.008724,1,1
27,1,1,automatic transfer,2,122.0419309,20.74799472,46.40286289,57.26609801,0,0.009723982,1,0
27,1,1,automatic transfer,1,109.7332072,18.65653324,50.13256823,60.24485007,0,0.006772142,1,0
27,0,1,automatic transfer,9,0,0,12.05869804,31.96921185,1,0.008764636,1,0
27,1,1,email,3,143.5561165,24.40575201,62.83175635,77.44901944,0,0.006252266,0,0
27,1,1,automatic transfer,2,106.8875578,18.17205201,73.66543576,91.68588695,0,0.008271013,0,0
27,1,1,email,6,123.3794317,20.97488138,62.27272395,79.99524806,1,0.010753657,1,0
27,1,1,email,7,123.3794317,20.97488138,61.61767799,68.9599385,1,0.01223748,1,0
27,1,1,automatic transfer,4,123.3794317,20.97488138,55.51083964,76.39212671,1,0.009514552,0,0
27,1,0,email,2,125.2655746,21.273977,0,18.77127043,0,0.008724,1,0
27,1,1,email,2,104.8680304,17.82653023,51.24158535,76.3007078,0,0.006978504,1,1
27,1,1,email,2,99.8388254,16.97315603,58.36342725,77.08348241,0,0.006625297,1,1
27,1,1,mail,3,123.741691,21.03593706,44.41467097,59.68737147,0,0.007255447,1,1
27,1,1,mail,2,122.4996738,20.82377099,32.5619918,51.96931265,0,0.008101785,1,1
27,1,1,automatic transfer,2,88.26988434,15.00645688,61.12295705,79.80280889,0,0.007128339,1,1
27,1,0,automatic transfer,1,119.0711497,20.24362761,0,17.92599346,0,0.008724,1,1
27,1,0,mail,0,122.1481261,20.76665429,0,19.968661,0,0.008724,0,1
5,1,1,mail,0,125.6307952,21.35739545,35.49093511,48.87058076,0,0.010243235,0,0
5,1,1,mail,3,125.1214719,21.27114582,12.55998323,31.45664178,0,0.008598271,0,0
5,0,1,mail,1,0,0,26.61986986,38.2077836,0,0.009663498,0,0
5,1,1,automatic transfer,3,108.439105,18.43457419,49.18619653,53.87658162,0,0.008016848,1,0
5,0,1,email,4,0,0,36.30529872,52.11409363,0,0.007866791,0,0
5,1,1,mail,4,115.9139603,19.70653596,41.35838012,50.98994183,0,0.010412431,1,0
5,1,1,mail,2,120.0867801,20.41532526,23.97306846,36.74051481,0,0.009778271,0,0
5,1,1,mail,3,110.2332761,18.74025091,34.20071189,46.71243769,0,0.007916201,0,0
5,1,1,automatic transfer,2,136.3718072,23.18291793,25.06287829,35.90245504,0,0.00546827,1,0
5,1,1,mail,1,125.2068281,21.28596094,23.41495256,35.42499008,0,0.00659234,1,0
5,0,1,email,6,0,0,28.97471092,45.77130519,1,0.007824744,0,0
5,0,1,mail,3,0,0,17.08481214,39.43045456,1,0.008384922,1,0
5,1,1,email,1,124.9405212,21.24034818,69.36970319,72.27076395,0,0.007372745,1,0
5,1,1,email,2,126.2367694,21.45988241,50.15310424,65.30836523,0,0.007907215,0,0
5,1,1,email,0,123.2067682,20.94552106,49.2047841,64.30685379,0,0.008746915,0,0
5,1,1,mail,1,119.3629624,20.29185364,56.36353642,66.22991846,0,0.007230406,0,0
5,1,1,email,5,111.6306561,18.97807519,55.94459403,67.85826671,0,0.008807529,0,0
5,1,1,email,2,124.1936318,21.11365345,72.7842458,76.37290711,0,0.006543658,0,0
5,1,1,automatic transfer,2,124.1182991,21.10163833,62.93379588,67.85101951,1,0.012135682,0,0
5,1,1,automatic transfer,0,107.3408049,18.24628066,60.8662761,78.87511081,1,0.011969162,1,0
5,1,1,email,3,135.4188859,23.01954227,61.3731787,79.1636418,1,0.009562688,1,0
5,1,1,automatic transfer,2,110.5981302,18.79919997,58.58487063,54.56078816,1,0.008400638,0,0
5,1,1,email,1,113.1729703,19.23801008,53.31158907,56.46003411,1,0.012614928,0,0
5,1,1,automatic transfer,3,130.5978665,22.20210596,69.77965073,82.66615159,1,0.008585779,0,0
5,1,1,automatic transfer,4,115.4656058,19.6293312,64.39224644,69.90538924,1,0.007229071,0,0
5,1,1,mail,3,141.9884007,24.14324873,58.59845988,69.66154619,1,0.007295801,0,0
5,1,1,email,1,101.9388954,17.32762995,76.23486525,88.58352085,1,0.008713321,1,0
5,1,1,automatic transfer,0,103.369541,17.57129332,69.59198124,64.42142951,1,0.013332592,1,0
5,1,1,automatic transfer,4,148.030804,25.16904684,65.11571319,79.76760243,1,0.008625095,1,0
5,1,1,email,2,142.392105,24.20694488,66.61196409,71.53354976,1,0.008820051,1,0
5,1,1,email,4,111.9559565,19.03259547,64.26334297,71.16861573,1,0.010599341,0,0
5,1,1,automatic transfer,1,103.2745233,17.55839529,70.57308731,76.22357299,1,0.012925174,0,0
5,1,1,email,3,92.07739171,15.65412575,53.7896226,54.5431426,1,0.01142984,1,0
5,1,0,mail,3,112.3865187,19.0976498,0,21.15294372,0,0.008724,0,0
5,1,0,mail,1,111.4062645,18.93561919,0,19.29959905,0,0.008724,0,0
5,1,0,automatic transfer,2,129.9807395,22.0867725,0,20.11263577,0,0.008724,0,0
5,1,0,automatic transfer,2,115.1591268,19.56348771,0,22.2139692,0,0.008724,0,0
5,1,0,automatic transfer,3,146.7457213,24.94444932,0,18.78296754,1,0.008724,0,0
5,1,0,email,3,122.9972145,20.87682066,0,14.38365674,0,0.008724,0,1
46,0,1,automatic transfer,0,0,0,15.04320772,34.81027109,0,0.009613761,1,0
46,0,1,automatic transfer,1,0,0,20.24203308,40.18180656,0,0.006995265,1,0
46,0,1,automatic transfer,0,0,0,17.93396815,37.58025993,0,0.008401231,0,0
46,1,1,automatic transfer,4,117.1254762,19.91044238,73.52749421,88.53349048,0,0.007927906,0,0
46,1,1,mail,3,118.9859541,20.22819678,88.67867746,104.8243775,0,0.008026368,0,0
46,1,1,email,1,117.539654,19.98239139,70.5630628,87.40354192,0,0.007599161,1,0
46,1,1,email,3,117.8464227,20.03411213,69.54667788,86.74505734,0,0.007420794,1,0
46,1,1,automatic transfer,0,110.2113226,18.73561654,59.593762,77.88832259,0,0.007157047,1,0
46,1,1,automatic transfer,0,123.3794317,20.97488138,76.62541579,95.46301244,1,0.009718686,1,0
46,1,1,email,2,123.3794317,20.97488138,71.29374611,89.26156163,1,0.010289235,1,0
46,0,1,automatic transfer,0,0,0,43.69719924,63.90902526,0,0.007144021,1,1
46,0,1,automatic transfer,1,0,0,9.915882051,32.13799267,0,0.00372361,1,1
46,1,1,email,1,121.8318497,20.71341205,77.43938889,94.78551129,0,0.007377167,1,1
46,1,1,automatic transfer,1,123.3794317,20.97488138,88.49711314,103.3939887,1,0.010841008,0,1
46,1,0,mail,1,117.993767,20.05862976,0,22.58620267,0,0.008724,1,1
46,1,0,mail,0,127.9846901,21.75628364,0,24.31767863,0,0.008724,0,1
46,1,0,mail,4,119.7364631,20.35535478,0,18.36106804,0,0.008724,1,1
46,1,0,mail,4,112.0654412,19.05049505,0,18.33029061,0,0.008724,1,1
46,1,0,email,2,116.5666941,19.81573254,0,18.79554148,0,0.008724,1,1
46,1,0,mail,2,119.3313873,20.28600534,0,21.42065847,0,0.008724,1,1
46,1,0,automatic transfer,1,120.907401,20.5547382,0,21.54196478,0,0.008724,1,1
11,1,1,mail,3,123.8071199,21.04676328,41.32098234,56.21206312,0,0.005550145,1,0
11,1,1,email,5,117.461439,19.96832907,28.60828549,44.3704168,0,0.00768393,1,0
11,1,1,automatic transfer,2,128.8098042,21.89709025,42.41941016,60.50624588,0,0.008841141,0,0
11,0,1,automatic transfer,1,0,0,39.62347898,55.22329126,0,0.007123344,0,0
11,1,1,email,3,121.5378912,20.65976422,44.19766989,61.35775298,1,0.00886801,0,0
11,1,1,email,3,124.2710162,21.12243015,57.96693721,79.82038819,0,0.005551439,0,0
11,1,1,automatic transfer,6,126.6266106,21.52410698,68.7548681,88.99554337,0,0.007152072,1,0
11,1,1,email,3,127.0439953,21.59686833,67.88500714,84.44728538,0,0.006068836,0,0
11,1,1,automatic transfer,0,103.5192955,17.59705324,55.80110831,67.09519146,1,0.01267178,1,0
11,1,1,email,2,137.9570231,23.45138064,57.96428535,76.75338021,1,0.007926883,0,0
11,1,1,email,0,117.7332109,20.01374005,76.86122254,94.12253142,1,0.008614055,0,0
11,1,1,automatic transfer,0,128.1496034,21.78318274,78.29458543,95.34163592,1,0.014907256,0,0
11,1,1,email,2,132.6645833,22.55184282,53.48786655,67.58103283,1,0.012143727,0,0
11,1,1,email,2,109.8402719,18.67202784,57.41381339,68.61667715,1,0.010025139,1,0
11,1,0,automatic transfer,2,121.1399689,20.59274595,0,18.54933812,0,0.008724,0,0
11,1,0,mail,3,135.5284754,23.03871971,0,22.13607542,0,0.008724,1,0
11,1,0,email,0,119.6866935,20.34461792,0,18.37683926,0,0.008724,1,0
11,1,0,automatic transfer,2,109.4177859,18.60026603,0,19.87715012,1,0.008724,1,0
11,1,0,mail,2,113.4544695,19.28643036,0,19.08009925,1,0.008724,1,0
11,1,1,automatic transfer,2,125.7159921,21.37077641,41.57007904,56.39246771,0,0.008215027,0,1
11,0,1,email,2,0,0,19.46106732,39.21666667,1,0.006172934,1,1
